,id_municipio,razao_dependencia,taxa_envelhecimento,expectativa_anos_estudo,taxa_analfabetismo_18_mais,indice_gini,prop_pobreza_extrema,renda_pc,taxa_desocupacao_18_mais,taxa_ocupados_carteira,taxa_agua_encanada,populacao,populacao_urbana,populacao_rural,idhm
1090,5106455,50.92,6.13,10.03,15.06,0.44,6.3,366.39,6.62,17.78,93.63,2726,2054,672,0.656
1091,5107883,48.69,6.3,9.12,13.1,0.44,6.24,422.66,6.45,9.02,94.31,1365,813,552,0.664
1092,5107941,44.78,3.79,9.63,8.83,0.44,5.54,546.51,2.04,32.98,95.1,9932,5243,4689,0.695
1093,5200506,47.66,13.6,9.53,15.65,0.44,1.78,599.9,4.09,21.03,97.88,2051,1769,282,0.697
1094,5203203,45.68,6.12,10.91,13.59,0.44,0.78,628.55,3.19,47.58,92.04,8716,6251,2465,0.742
1095,5203559,49.02,6.97,10.68,11.47,0.44,2.0,520.02,4.89,34.54,98.52,7536,7021,515,0.683
1096,5204557,42.22,7.37,8.19,11.12,0.44,4.71,515.56,8.41,31.09,91.19,3325,1918,1407,0.685
1097,5205000,43.95,8.29,9.73,11.57,0.44,2.24,541.99,2.97,43.13,94.25,8928,7054,1874,0.713
1098,5205208,43.65,7.45,9.5,13.51,0.44,1.34,500.32,6.26,21.27,97.62,4686,3664,1022,0.664
1099,5207535,46.19,8.76,10.92,19.59,0.44,6.51,441.39,3.88,18.53,81.8,6983,3849,3134,0.65
1100,5209150,45.05,7.54,10.19,19.22,0.44,2.89,549.9,7.51,39.45,96.79,4949,3895,1054,0.674
1101,5210802,46.51,9.7,9.68,11.6,0.44,2.88,592.1,3.63,28.72,95.23,5062,3740,1322,0.691
1102,5211701,45.51,11.0,10.86,14.11,0.44,3.42,586.84,6.13,20.47,87.7,6164,4154,2010,0.707
1103,5212303,45.85,7.17,8.84,14.49,0.44,2.7,502.85,3.32,31.23,94.61,7882,4843,3039,0.659
1104,5214903,55.37,9.1,8.5,21.59,0.44,14.05,323.19,8.13,12.36,88.9,3471,1426,2045,0.634
1105,5215504,43.26,8.96,10.49,7.19,0.44,1.52,710.38,5.67,44.7,94.84,5467,4810,657,0.747
1106,5215702,40.78,7.64,9.22,10.38,0.44,1.75,616.59,4.98,37.37,96.57,23338,19166,4172,0.698
1107,5218607,41.88,8.15,10.65,8.84,0.44,0.44,616.74,5.63,37.44,97.74,10523,9798,725,0.727
1108,5218789,43.63,5.07,8.57,5.2,0.44,0.67,649.71,0.96,42.57,99.26,3312,2839,473,0.731
1109,5219456,42.1,7.63,10.61,24.79,0.44,6.7,425.3,3.23,30.25,94.72,3173,1113,2060,0.634
1110,5220264,44.83,7.75,9.48,13.19,0.44,1.72,553.79,5.88,23.92,91.28,3757,2074,1683,0.697
1111,5221577,52.36,9.31,9.73,19.34,0.44,6.91,409.38,2.51,12.66,97.59,2933,1464,1469,0.67
1112,1101500,51.39,4.52,8.97,11.41,0.63,16.05,441.13,3.97,17.18,96.9,11629,4397,7232,0.598
1113,1200427,85.52,3.09,8.51,34.46,0.63,40.9,200.58,7.06,16.51,71.48,14389,4315,10074,0.567
1114,1300706,69.58,4.89,7.53,29.56,0.63,27.28,288.42,7.73,13.11,67.42,30632,19348,11284,0.588
1115,1303106,72.89,4.45,6.99,13.99,0.63,33.18,232.07,5.6,8.71,55.94,30696,13626,17070,0.558
1116,1504703,69.11,3.9,7.26,20.36,0.63,24.22,291.67,6.1,20.53,81.68,70018,25162,44856,0.547
1117,1504950,69.65,2.77,6.53,28.61,0.63,46.55,160.34,2.25,1.86,81.75,20158,7964,12194,0.502
1118,1704105,61.08,7.4,9.36,30.65,0.63,30.56,280.17,12.9,6.91,98.43,2566,1504,1062,0.569
1119,1717800,63.1,9.18,9.43,27.4,0.63,31.17,313.2,12.29,11.34,62.29,4544,2501,2043,0.603
1120,2101731,92.05,4.32,8.06,43.12,0.63,58.19,107.14,4.33,2.66,58.89,6524,3263,3261,0.512
1121,2102200,77.3,6.14,10.14,33.0,0.63,47.94,157.21,7.61,7.09,69.12,27013,8399,18614,0.548
1122,2102507,69.12,5.68,7.61,23.53,0.63,51.36,136.39,3.94,3.01,56.62,18338,4284,14054,0.523
1123,2103505,62.25,6.05,9.2,32.61,0.63,30.88,279.81,6.6,14.97,72.78,39132,25575,13557,0.596
1124,2104099,61.9,4.71,8.1,20.43,0.63,45.61,163.15,8.91,7.29,74.2,17757,5915,11842,0.556
1125,2111003,61.35,7.79,9.76,23.74,0.63,45.59,171.53,10.69,2.13,65.75,19920,5344,14576,0.598
1126,2202083,56.33,7.94,8.89,35.14,0.63,30.61,246.88,6.01,16.71,62.23,7163,2699,4464,0.546
1127,2305704,56.94,10.68,8.91,29.15,0.63,18.95,380.61,7.53,21.61,77.76,12009,7133,4876,0.606
1128,2310100,56.27,9.21,9.06,26.03,0.63,24.51,315.23,4.83,27.28,60.64,12005,4957,7048,0.622
1129,2601607,61.53,7.01,9.36,23.26,0.63,22.24,357.77,7.34,10.92,65.45,20253,12582,7671,0.642
1130,2704302,43.98,5.54,9.43,12.51,0.63,5.29,792.54,11.63,47.07,80.17,932748,932129,619,0.721
1131,2908606,66.5,6.82,7.8,26.6,0.63,34.26,246.81,9.99,22.84,75.73,23620,12129,11491,0.56
1132,2915908,58.51,5.46,7.52,27.19,0.63,26.94,289.16,15.37,37.28,79.73,7598,2327,5271,0.584
1133,2916104,48.97,6.73,8.21,8.03,0.63,13.55,476.99,17.13,36.64,91.59,20725,20725,0,0.67
1134,2919207,39.6,4.41,8.86,5.17,0.63,3.48,1031.78,10.63,52.31,98.96,163449,163449,0,0.754
1135,2922409,49.21,8.31,8.31,25.18,0.63,19.86,374.8,6.59,12.26,70.3,21449,9659,11790,0.601
1136,2927408,36.61,6.14,9.16,4.12,0.63,3.97,973.0,12.55,56.85,99.18,2675656,2674923,733,0.759
1137,3152600,43.79,11.4,8.29,9.03,0.63,2.18,778.57,2.96,38.14,82.9,6213,3658,2555,0.71
1138,4110953,44.28,7.29,10.8,8.18,0.63,1.47,1019.87,3.55,44.31,97.02,9026,4741,4285,0.738
1139,4122008,47.83,7.56,10.22,4.36,0.63,7.08,740.31,2.92,17.67,93.82,14093,5012,9081,0.687
1140,5207907,48.93,4.74,8.48,18.61,0.63,29.23,301.92,14.65,17.98,56.79,12066,3170,8896,0.597
1141,5300108,40.14,4.97,9.87,3.66,0.63,1.19,1715.11,7.58,52.08,98.13,2570160,2482210,87950,0.824
1142,1101302,53.4,6.72,9.76,14.71,0.6,10.94,527.79,5.79,15.76,96.64,11878,6444,5434,0.643
1143,1200252,58.9,5.3,8.85,17.72,0.6,13.02,467.83,6.27,27.23,89.66,15100,10618,4482,0.653
1144,1200807,67.08,5.4,8.35,25.65,0.6,21.4,319.71,2.97,27.38,84.45,14880,1982,12898,0.576
1145,1300102,74.03,4.31,7.27,21.15,0.6,32.25,229.94,8.92,3.36,66.86,16317,10000,6317,0.561
1146,1300508,94.49,4.88,8.21,11.43,0.6,46.23,148.28,11.26,5.83,55.14,27355,12418,14937,0.574
1147,1302207,83.71,3.43,6.02,36.45,0.6,32.23,227.39,7.28,1.48,47.97,10802,5686,5116,0.522
1148,1302702,71.63,4.38,8.2,18.27,0.6,26.72,295.23,8.1,6.63,61.74,47017,20349,26668,0.582
1149,1304104,75.8,3.33,6.35,33.62,0.6,39.66,193.97,5.08,3.4,47.23,19077,10618,8459,0.502
1150,1304302,80.49,4.93,8.87,8.89,0.6,31.33,246.99,6.49,7.47,80.65,17094,9886,7208,0.62
1151,1501006,81.66,5.17,7.82,15.12,0.6,41.63,148.71,6.68,3.96,66.97,15849,3179,12670,0.541
1152,1502004,63.44,5.96,7.07,14.64,0.6,36.27,209.79,10.49,7.01,76.66,20443,7356,13087,0.546
1153,1502855,78.21,4.51,8.94,15.77,0.6,38.99,180.94,3.94,2.54,78.44,12254,5781,6473,0.578
1154,1505502,56.09,2.69,8.52,13.98,0.6,7.49,507.16,9.92,42.43,93.2,97819,76511,21308,0.645
1155,1506112,64.08,6.3,7.21,25.08,0.6,30.33,244.9,8.35,7.85,78.66,12411,5313,7098,0.543
1156,1507201,79.24,4.8,7.35,24.0,0.6,36.22,189.39,4.07,4.09,68.89,29846,6589,23257,0.532
1157,1508357,53.58,4.29,8.41,17.26,0.6,18.88,323.18,6.88,8.94,80.48,13431,5362,8069,0.596
1158,1600055,65.47,2.99,10.57,11.88,0.6,16.99,484.63,16.59,32.0,94.59,4380,2575,1805,0.709
1159,1600238,70.67,3.71,9.05,14.74,0.6,14.94,416.72,12.14,21.97,77.82,5802,4175,1627,0.656
1160,1711951,79.21,6.27,8.3,24.92,0.6,33.42,235.28,6.1,4.69,94.44,3525,2538,987,0.579
1161,1722107,55.93,7.29,9.98,19.52,0.6,11.92,450.43,11.92,27.53,94.85,11484,9738,1746,0.671
1162,2100709,59.76,8.03,9.18,29.52,0.6,39.99,207.65,8.73,6.22,77.24,25291,7015,18276,0.581
1163,2102325,70.8,3.89,8.72,29.42,0.6,29.4,220.64,9.62,10.2,69.77,65237,35789,29448,0.556
1164,2102705,65.6,5.76,8.83,31.34,0.6,40.03,176.61,12.52,8.95,74.45,20448,12959,7489,0.565
1165,2103901,72.26,5.92,8.82,35.1,0.6,41.83,163.87,6.57,9.54,76.61,10649,5340,5309,0.533
1166,2105807,63.83,6.1,9.78,36.12,0.6,32.17,226.69,7.2,6.29,87.74,10729,3913,6816,0.581
1167,2105989,60.12,6.67,10.02,20.14,0.6,28.56,263.2,5.93,11.63,81.98,6923,3194,3729,0.589
1168,2106201,62.43,6.37,9.13,21.07,0.6,33.85,232.06,3.1,7.01,80.59,6510,5503,1007,0.588
1169,2107456,62.35,6.27,9.61,28.16,0.6,44.77,173.63,7.97,6.35,85.15,13181,5981,7200,0.575
1170,2108454,67.82,6.48,9.24,39.35,0.6,39.96,178.51,14.43,11.45,73.65,21201,7752,13449,0.564
1171,2108801,73.15,6.39,9.97,32.62,0.6,40.84,181.05,5.54,9.42,75.56,17381,11146,6235,0.576
1172,2109403,78.64,5.41,8.69,28.37,0.6,49.79,129.85,4.21,4.13,71.42,13954,4289,9665,0.512
1173,2109502,67.03,7.38,9.4,21.79,0.6,29.23,281.53,6.82,8.44,81.83,20209,10205,10004,0.576
1174,2110708,62.62,6.66,9.6,30.34,0.6,30.09,243.74,4.24,6.98,91.46,33607,17313,16294,0.582
1175,2112605,75.23,5.23,9.71,32.95,0.6,38.12,186.07,7.73,17.02,74.37,24573,17374,7199,0.588
1176,2200459,63.17,5.96,9.14,28.42,0.6,39.72,203.23,10.39,11.2,88.17,5050,1849,3201,0.578
1177,2200608,57.43,11.02,9.81,26.79,0.6,21.6,356.17,7.58,11.27,96.0,6672,5214,1458,0.63
1178,2202901,59.22,6.68,8.65,20.28,0.6,20.97,378.39,8.3,13.9,78.25,25407,15693,9714,0.642
1179,2205409,57.55,6.63,7.82,39.89,0.6,45.4,163.33,6.08,11.16,83.29,13817,4256,9561,0.522
1180,2206209,68.59,7.3,7.69,41.47,0.6,35.92,220.05,5.76,18.6,74.72,32289,10711,21578,0.539
1181,2206696,64.51,6.38,8.0,42.94,0.6,41.32,167.87,9.12,17.43,58.32,8464,1689,6775,0.53
1182,2207355,58.11,10.59,10.1,35.78,0.6,35.27,261.36,5.37,10.06,65.79,3363,1426,1937,0.559
1183,2207405,61.32,7.39,8.43,28.81,0.6,29.6,278.54,2.97,12.32,88.32,4993,1764,3229,0.557
1184,2207793,62.99,8.6,7.81,37.63,0.6,49.0,167.01,1.91,7.25,77.21,3757,556,3201,0.514
1185,2207801,57.23,7.42,8.61,32.14,0.6,25.58,327.06,6.46,14.47,61.61,19785,10656,9129,0.6
1186,2208858,60.95,5.64,7.71,21.92,0.6,45.67,161.99,17.36,14.41,76.54,4241,2222,2019,0.541
1187,2209658,59.28,6.81,7.26,41.71,0.6,48.38,141.81,2.76,8.0,24.66,5567,1429,4138,0.485
1188,2211605,43.73,7.67,7.63,31.97,0.6,31.43,259.38,4.9,6.83,21.07,3076,759,2317,0.565
1189,2300200,55.99,6.99,10.03,31.56,0.6,28.32,250.79,7.9,10.05,86.17,57551,28242,29309,0.601
1190,2304103,53.74,9.99,9.25,26.73,0.6,19.44,373.18,9.96,22.0,77.54,72812,52644,20168,0.644
1191,2307502,56.42,10.68,8.27,31.07,0.6,25.73,288.15,7.7,15.74,70.74,31090,18132,12958,0.613
1192,2309409,56.05,8.91,10.04,37.03,0.6,35.93,247.79,7.0,16.49,75.22,27453,14230,13223,0.605
1193,2311702,63.43,10.76,9.72,31.81,0.6,29.29,260.65,5.38,13.25,77.73,19455,10590,8865,0.601
1194,2314102,63.26,7.54,8.94,35.01,0.6,36.84,204.23,4.76,15.25,65.81,54955,17827,37128,0.571
1195,2414209,52.02,6.1,7.7,22.88,0.6,5.76,523.75,7.33,33.74,89.66,11385,6861,4524,0.645
1196,2603207,63.84,8.45,8.29,41.74,0.6,42.77,176.77,3.82,5.33,26.91,26577,7520,19057,0.522
1197,2607000,65.84,5.13,6.93,37.7,0.6,41.19,182.73,7.35,6.29,52.01,19081,7958,11123,0.523
1198,2607604,38.89,5.01,9.24,16.22,0.6,15.06,394.85,14.33,23.86,86.45,21884,16993,4891,0.653
1199,2609907,64.7,7.33,7.86,30.78,0.6,25.72,291.75,8.37,17.64,60.18,64358,32596,31762,0.572
1200,2613008,61.35,7.78,8.53,31.95,0.6,20.97,319.47,6.82,17.76,58.05,53242,27899,25343,0.593
1201,2614105,55.5,9.15,8.62,28.94,0.6,21.81,337.53,9.13,26.29,64.92,33787,18557,15230,0.613
1202,2701209,63.15,8.4,9.13,43.81,0.6,26.56,259.72,7.18,11.25,21.47,10195,5402,4793,0.531
1203,2701605,73.8,6.94,8.44,44.16,0.6,43.44,183.83,4.1,4.89,28.02,17250,5538,11712,0.506
1204,2704708,52.92,4.94,9.14,23.44,0.6,13.34,431.43,11.82,35.75,97.25,45977,43392,2585,0.642
1205,2707107,65.58,4.67,8.65,33.26,0.6,31.07,265.96,7.07,18.88,71.91,23045,13189,9856,0.589
1206,2903904,54.94,6.27,8.52,20.8,0.6,17.6,367.62,10.81,20.98,79.72,63480,43099,20381,0.633
1207,2905602,60.35,7.6,7.41,24.57,0.6,16.75,351.84,14.99,34.67,85.28,31472,24685,6787,0.581
1208,2910503,54.32,5.7,7.66,19.69,0.6,19.98,338.53,15.4,39.83,84.11,39872,23840,16032,0.615
1209,2910800,42.96,5.91,9.11,9.59,0.6,5.38,662.24,10.27,41.59,95.87,556642,510635,46007,0.712
1210,2911105,56.87,5.3,8.48,24.34,0.6,30.21,287.94,12.71,17.55,73.58,22528,13647,8881,0.618
1211,2924405,64.49,7.3,6.34,32.39,0.6,40.9,195.98,8.49,7.21,44.41,32860,11027,21833,0.506
1212,2928406,58.23,8.15,8.66,22.93,0.6,29.04,267.32,6.58,6.83,74.49,26250,14907,11343,0.605
1213,2931053,54.79,8.79,8.82,30.17,0.6,27.94,301.39,5.02,8.53,66.67,16128,7317,8811,0.599
1214,3106200,38.15,8.67,9.87,2.99,0.6,0.79,1497.29,6.07,57.44,99.7,2375151,2375151,0,0.81
1215,3144201,61.25,11.6,6.03,24.11,0.6,12.23,429.34,3.96,10.4,86.91,3154,1979,1175,0.585
1216,3204708,41.33,7.27,9.21,11.27,0.6,5.41,792.54,3.9,44.65,97.98,31859,24325,7534,0.709
1217,3205309,37.89,8.22,10.04,3.1,0.6,0.64,1866.58,6.7,54.24,99.92,327801,327801,0,0.845
1218,3544251,45.32,7.08,11.28,7.91,0.6,4.84,843.59,10.36,50.53,94.67,19691,15858,3833,0.764
1219,4107405,46.04,8.54,12.57,9.37,0.6,2.85,948.7,2.26,25.88,84.3,6103,2126,3977,0.752
1220,4114500,51.07,7.99,11.28,14.68,0.6,4.28,729.51,3.39,20.99,88.65,13169,6805,6364,0.716
1221,4314902,41.29,10.47,9.76,2.34,0.6,0.92,1758.27,5.12,53.16,99.55,1409351,1409351,0,0.805
1222,4320552,46.76,11.23,8.96,7.57,0.6,9.75,783.19,2.8,11.69,80.42,5850,1278,4572,0.689
1223,4323705,41.63,10.55,12.1,6.41,0.6,2.11,990.13,2.04,24.91,92.61,2759,965,1794,0.757
1224,5005103,46.25,6.68,9.82,13.51,0.6,5.43,690.71,4.18,38.89,81.38,4011,1871,2140,0.708
1225,5006606,53.89,5.92,9.94,9.93,0.6,5.94,653.36,4.8,26.91,92.84,77872,62067,15805,0.701
1226,5007950,71.39,6.04,8.41,21.49,0.6,23.07,367.68,6.34,25.41,81.99,10215,3767,6448,0.593
1227,5200175,49.18,6.23,10.36,15.98,0.6,9.8,525.2,5.8,28.67,79.92,5090,2137,2953,0.671
1228,5211305,45.63,7.37,8.82,13.22,0.6,2.48,960.55,2.32,33.25,92.03,6300,4078,2222,0.693
1229,5219803,53.36,6.89,8.87,25.19,0.6,31.02,288.36,8.95,26.19,68.95,11272,5774,5498,0.597
1230,2402402,47.53,8.71,9.6,15.35,0.41,4.55,387.8,3.67,25.0,79.1,7429,6028,1401,0.659
1231,2409209,55.85,9.33,9.62,30.41,0.41,11.88,241.15,14.33,17.35,75.92,2895,1191,1704,0.589
1232,2411429,46.75,9.74,8.92,20.66,0.41,8.16,325.16,5.95,15.83,82.57,2526,1653,873,0.642
1233,2411908,47.3,8.7,9.25,28.58,0.41,11.43,298.15,7.99,21.4,92.24,3874,2948,926,0.628
1234,2806800,55.9,7.93,9.06,36.1,0.41,9.52,281.44,5.0,19.52,97.39,10271,5147,5124,0.588
1235,3101631,44.61,7.52,9.01,10.66,0.41,3.52,400.14,5.62,40.2,89.11,6075,4031,2044,0.675
1236,3103751,44.43,6.36,8.74,8.88,0.41,0.36,536.04,4.51,52.88,100.0,6144,5898,246,0.708
1237,3106655,51.42,7.76,9.52,27.03,0.41,12.47,261.24,10.78,19.6,68.88,4370,2485,1885,0.604
1238,3106804,48.16,11.18,10.06,15.89,0.41,5.17,344.35,4.17,18.23,81.61,3793,1499,2294,0.62
1239,3107000,45.63,13.8,9.61,11.71,0.41,3.81,565.37,2.5,14.27,98.16,2630,1639,991,0.688
1240,3109402,52.27,5.78,9.25,15.01,0.41,4.83,340.72,11.1,48.5,93.06,26922,23630,3292,0.624
1241,3113602,48.92,9.3,8.52,13.82,0.41,0.54,504.96,5.92,48.99,93.51,6298,4702,1596,0.683
1242,3121308,46.35,11.18,9.31,9.02,0.41,6.85,477.97,4.85,43.19,96.98,4768,4069,699,0.68
1243,3121407,47.53,12.65,9.19,15.22,0.41,8.62,348.88,2.74,20.46,81.83,7002,3596,3406,0.639
1244,3122801,45.48,10.89,10.4,10.79,0.41,2.61,371.63,6.52,20.67,79.81,2994,998,1996,0.687
1245,3122900,44.5,8.93,9.15,9.2,0.41,0.82,563.76,2.24,37.95,95.64,6001,5133,868,0.701
1246,3126406,49.21,8.98,9.29,9.19,0.41,1.04,459.52,7.12,35.13,86.34,2705,1865,840,0.696
1247,3128303,43.58,9.01,9.69,11.95,0.41,0.81,598.17,3.97,62.08,98.93,18714,16836,1878,0.701
1248,3128501,47.54,10.18,8.41,9.19,0.41,2.31,457.9,6.27,49.33,98.18,3929,3487,442,0.652
1249,3129202,45.6,9.36,8.57,13.81,0.41,0.21,474.0,1.32,33.59,88.98,6121,4430,1691,0.657
1250,3130408,45.53,8.09,9.69,7.36,0.41,0.79,495.95,5.3,60.15,97.22,5859,5605,254,0.714
1251,3132909,43.24,9.69,9.03,11.38,0.41,1.06,502.2,2.43,28.85,96.12,10349,7759,2590,0.674
1252,3135001,44.31,8.43,9.32,10.95,0.41,1.18,508.65,6.5,45.86,92.0,2990,2138,852,0.679
1253,3136520,52.22,4.94,8.08,21.27,0.41,9.11,328.27,7.8,34.14,63.67,4553,1138,3415,0.632
1254,3136603,47.0,9.04,9.32,13.39,0.41,5.6,387.68,6.11,27.43,88.63,5555,2872,2683,0.662
1255,3138708,46.83,8.93,10.17,9.95,0.41,0.78,474.29,1.1,47.01,93.77,5422,4166,1256,0.678
1256,3145059,48.67,6.3,9.53,20.08,0.41,5.69,302.09,8.05,27.97,90.11,7398,4069,3329,0.641
1257,3145406,45.29,11.34,8.95,18.6,0.41,2.15,423.44,2.23,25.6,82.54,1976,917,1059,0.636
1258,3145505,47.44,10.11,10.72,15.21,0.41,0.58,475.23,5.86,45.82,98.5,2533,2249,284,0.674
1259,3147204,44.85,10.16,8.64,7.7,0.41,1.59,587.36,3.49,47.06,95.83,20245,16679,3566,0.715
1260,3147501,48.53,13.99,10.15,19.07,0.41,5.37,405.19,4.37,19.73,62.3,1766,1012,754,0.642
1261,3148905,43.68,11.05,9.19,11.52,0.41,0.08,578.46,2.74,25.34,92.67,3875,2053,1822,0.708
1262,3149408,44.07,8.35,8.83,12.18,0.41,6.89,309.25,2.87,14.79,92.83,1785,965,820,0.637
1263,3153202,52.78,10.49,8.77,21.34,0.41,8.81,340.94,4.98,29.16,64.23,3908,1846,2062,0.614
1264,3158409,47.72,12.95,9.99,11.87,0.41,3.58,437.81,6.84,25.39,94.88,3622,2917,705,0.694
1265,3160108,50.63,11.19,9.33,16.34,0.41,4.2,393.12,6.86,29.85,99.43,4085,3365,720,0.633
1266,3161502,45.31,10.36,8.3,11.08,0.41,3.26,474.14,2.81,52.69,94.6,10263,7270,2993,0.651
1267,3162302,39.05,9.37,7.16,11.49,0.41,1.64,538.08,3.49,17.05,86.38,2731,1752,979,0.653
1268,3169059,37.68,9.97,9.6,10.62,0.41,3.8,489.05,2.72,11.53,75.93,3950,1018,2932,0.696
1269,3170057,49.55,8.7,8.71,15.77,0.41,7.99,342.3,6.37,22.81,83.35,12040,6434,5606,0.614
1270,3170503,49.43,8.21,8.98,16.31,0.41,2.31,397.46,8.73,54.82,88.08,10291,7946,2345,0.633
1271,3500709,43.38,7.73,10.03,5.57,0.41,1.99,642.59,7.37,67.84,98.81,34524,32993,1531,0.745
1272,3501202,43.01,12.32,10.13,10.03,0.41,1.85,627.14,4.69,47.8,87.75,3897,2648,1249,0.728
1273,3505807,44.02,8.73,10.92,7.27,0.41,1.28,609.76,5.68,57.08,99.42,20445,17608,2837,0.751
1274,3507100,44.6,6.78,9.09,6.72,0.41,1.64,688.02,4.41,48.83,97.91,19708,17376,2332,0.713
1275,3507902,45.65,9.08,9.19,6.98,0.41,0.78,722.76,5.15,66.72,98.23,21580,18599,2981,0.74
1276,3510005,44.12,9.9,10.75,7.35,0.41,0.74,627.55,6.4,55.61,99.68,29884,28096,1788,0.747
1277,3515608,45.86,13.77,10.54,8.22,0.41,0.42,832.72,3.74,45.48,99.35,5534,4698,836,0.758
1278,3516002,47.37,9.69,10.76,10.86,0.41,2.01,632.97,5.35,58.61,99.04,12848,10137,2711,0.715
1279,3517505,38.97,8.76,8.67,7.39,0.41,0.24,741.42,6.4,54.27,93.49,17869,15805,2064,0.725
1280,3518909,45.52,8.77,9.68,14.44,0.41,0.92,537.05,3.11,58.12,99.67,4754,4021,733,0.697
1281,3519071,39.6,4.84,10.97,4.94,0.41,0.82,686.96,8.61,65.74,98.8,192692,192692,0,0.756
1282,3520202,47.11,8.2,9.75,10.63,0.41,0.78,561.31,3.94,50.75,85.26,8831,7005,1826,0.711
1283,3522901,44.91,8.34,10.49,6.24,0.41,0.53,687.46,5.33,73.17,93.45,12173,11630,543,0.725
1284,3523800,42.89,8.8,10.71,8.64,0.41,0.32,611.41,5.26,53.77,98.69,7546,6800,746,0.717
1285,3525805,49.36,9.23,11.49,12.75,0.41,3.3,482.86,6.52,63.19,99.49,4430,4214,216,0.716
1286,3526407,44.93,10.04,9.82,4.97,0.41,0.56,760.58,3.41,61.74,99.05,25251,22612,2639,0.729
1287,3532009,42.52,7.7,8.89,6.04,0.41,1.59,733.72,2.53,58.64,98.86,11769,10051,1718,0.715
1288,3533106,48.8,13.32,10.33,13.35,0.41,1.17,652.36,6.89,47.51,95.13,2177,1890,287,0.726
1289,3533403,38.09,6.98,10.61,3.77,0.41,0.3,878.14,6.23,65.58,98.17,51242,50407,835,0.791
1290,3536802,44.18,9.65,9.74,12.27,0.41,1.15,521.38,1.34,29.01,79.79,5780,1440,4340,0.677
1291,3539509,46.61,6.89,9.56,8.54,0.41,2.18,620.66,7.77,65.61,99.44,35307,33948,1359,0.723
1292,3540408,46.89,13.26,11.19,13.78,0.41,1.04,621.48,6.06,43.27,99.27,4223,3412,811,0.714
1293,3541703,45.22,8.53,11.3,8.54,0.41,1.16,648.64,9.22,61.43,99.18,12799,12011,788,0.738
1294,3542503,47.31,8.3,10.51,8.81,0.41,0.56,685.32,6.56,44.94,98.29,7323,4362,2961,0.728
1295,3543253,49.04,8.64,10.79,13.95,0.41,4.05,436.21,7.83,45.84,88.96,7422,2344,5078,0.705
1296,3544608,46.15,11.54,10.25,9.0,0.41,0.71,655.4,4.46,59.48,98.56,5217,4575,642,0.728
1297,3545803,36.36,7.16,10.42,3.87,0.41,0.37,863.02,5.64,68.96,99.53,180009,178596,1413,0.781
1298,3548054,40.12,7.49,11.31,10.07,0.41,0.77,662.71,3.8,68.52,96.21,7626,5971,1655,0.757
1299,3548104,44.67,10.5,8.88,8.97,0.41,2.09,635.11,3.03,45.3,96.64,5943,3532,2411,0.714
1300,3548302,48.3,12.45,10.64,12.13,0.41,2.85,497.6,8.32,53.57,94.62,2803,2478,325,0.732
1301,3550803,44.45,9.18,9.81,8.67,0.41,0.82,581.04,4.32,58.41,98.05,12099,7971,4128,0.701
1302,3551900,43.92,6.88,9.43,11.56,0.41,0.28,657.45,3.2,67.21,99.03,15501,14774,727,0.715
1303,3552551,46.51,10.02,10.83,13.02,0.41,3.4,500.45,6.29,43.32,95.32,3383,2258,1125,0.699
1304,3553104,48.08,10.71,11.11,11.67,0.41,1.42,626.12,2.47,51.65,98.74,5894,5339,555,0.71
1305,3554904,47.27,13.36,11.98,9.83,0.41,0.93,663.71,5.38,39.32,98.34,5427,4598,829,0.753
1306,3557303,40.3,6.72,9.09,5.71,0.41,0.82,686.89,5.29,66.26,98.14,10044,8011,2033,0.74
1307,4101853,47.68,11.46,7.99,16.19,0.41,3.67,420.24,4.86,27.11,88.42,2453,904,1549,0.67
1308,4102208,42.34,10.63,10.3,9.94,0.41,0.82,649.55,6.01,46.54,90.61,3913,3347,566,0.736
1309,4103453,40.94,5.57,11.5,4.72,0.41,0.4,721.38,3.07,56.43,97.54,14662,12348,2314,0.748
1310,4103479,46.52,11.77,11.58,16.24,0.41,1.03,569.82,2.84,41.8,95.12,4290,3325,965,0.692
1311,4105102,44.91,10.03,10.21,14.54,0.41,1.46,571.32,5.31,61.5,96.04,11190,9334,1856,0.668
1312,4105508,40.19,7.95,11.07,5.94,0.41,0.58,837.13,3.16,53.48,98.04,69958,62282,7676,0.755
1313,4105805,44.49,4.57,9.54,4.97,0.41,0.77,682.85,4.41,62.59,98.96,212967,203203,9764,0.733
1314,4108205,43.15,12.9,10.72,10.91,0.41,1.18,593.44,2.09,28.34,90.73,7541,4970,2571,0.723
1315,4108320,51.8,11.92,10.58,17.17,0.41,3.9,512.87,5.72,34.73,98.61,6418,4234,2184,0.669
1316,4110904,49.47,9.39,10.45,12.3,0.41,0.57,523.98,7.08,48.71,94.69,4568,3636,932,0.707
1317,4114104,43.6,8.31,9.86,9.41,0.41,0.38,693.16,4.66,60.81,96.68,19781,17585,2196,0.718
1318,4114708,45.45,10.98,10.61,15.3,0.41,1.9,552.13,2.44,37.09,94.36,5956,3994,1962,0.703
1319,4115853,47.31,10.33,11.85,4.53,0.41,2.33,657.38,1.42,30.49,95.6,5046,2439,2607,0.74
1320,4117222,44.95,10.42,11.1,3.39,0.41,0.13,758.84,2.17,29.8,93.6,7626,5315,2311,0.731
