,id_municipio,pib,va_agropecuaria,va_industria,va_servicos,va_adespss,ano
19006,3106903,204620392,4082054,27582743,113741981,46052285,2014
19007,3107000,33731211,9495814,1318189,9750367,11882405,2014
19008,3107109,650670166,89982861,41533003,333077493,132997069,2014
19009,3107208,38939419,5174344,2785907,13658893,16014961,2014
19010,3107307,656668999,56709913,132543794,237445364,155648821,2014
19011,3107406,993738186,83319307,157731045,509666537,153775975,2014
19012,3107505,97167515,24989403,661999,35686597,23299131,2014
19013,3107604,99538022,39486163,7252094,30769578,17064359,2014
19014,3107703,60196576,6870218,3593249,26163543,20452973,2014
19015,3107802,12312823,30661142,7483795,34861695,46898865,2014
19016,3107901,110495815,27197262,6668728,37088909,35024945,2014
19017,3108008,28607622,36160855,30277967,136573224,57446174,2014
19018,3108107,76469973,14421221,459598,30336634,23245632,2014
19019,3108206,157574001,80582543,9640438,39941267,22863543,2014
19020,3108255,79214104,642162,3416529,29695399,33842078,2014
19021,3108305,256352146,13598382,54125696,109025317,57330117,2014
19022,3108404,192300934,42451761,14835611,75898461,48669606,2014
19023,3108503,41022064,9002826,111775,8608288,21439571,2014
19024,3108552,18198888,39191613,11630709,70265457,50218442,2014
19025,3108602,26434853,11615966,22254924,10859235,10846682,2014
19026,3108701,32459215,5226282,127125,8850939,16261524,2014
19027,3108800,92501306,6131484,57591895,9163839,18892094,2014
19028,3108909,149888368,24657572,8544678,5903146,46212759,2014
19029,3109006,2957648476,24828611,1851867669,72665333,219849033,2014
19030,3109105,115005399,20457049,7242963,46795564,34887683,2014
19031,3109204,10110562,1978898,4788866,37899745,34895666,2014
19032,3109253,29453222,5989442,1885792,6550948,14443639,2014
19033,3109303,561144437,20414901,39305336,197319984,86148149,2014
19034,3109402,317823666,112687616,13837463,86281678,93236912,2014
19035,3109451,17501081,47897914,68301606,25751976,29694907,2014
19036,3109501,180331471,52944069,10836302,63096226,45125409,2014
19037,3109600,41486348,2831106,5236429,14852497,16510936,2014
19038,3109709,212880986,25024944,7793171,50855965,3477455,2014
19039,3109808,58629025,16999444,3245755,15093326,2111718,2014
19040,3109907,216780445,27776564,6766117,722389,34892317,2014
19041,3110004,594784258,12809208,135162035,268658489,141574024,2014
19042,3110103,46090381,89003,2659231,1280704,2019749,2014
19043,3110202,52250027,7048915,12061964,12956882,1635432,2014
19044,3110301,197572605,41472747,26790251,73426039,44531773,2014
19045,3110400,27622566,7509587,1154527,6761929,11556908,2014
19046,3110509,47384867,27904393,135152463,193431597,73271437,2014
19047,3110608,751950213,20803144,18462542,327036756,93347231,2014
19048,3110707,229099896,98650238,11552948,70386783,41278437,2014
19049,3110806,38142117,5416689,182357,14005833,15373945,2014
19050,3110905,287810039,37149554,30851766,141988296,53226404,2014
19051,3111002,274541278,6924557,16387433,107840885,66625709,2014
19052,3111101,472749035,109299277,95225973,161698433,66316342,2014
19053,3111150,28899687,3899469,1173871,7076476,16066783,2014
19054,3111200,827948756,28448032,14598743,412531647,170738627,2014
19055,3111309,115144161,19487817,756382,43315358,39872666,2014
19056,3111408,331467513,97429897,75504071,95433704,31475289,2014
19057,3111507,255504312,90052727,14904321,88604232,52098785,2014
19058,3111606,366687752,86195376,23371151,148341552,89968628,2014
19059,3111705,45907562,15793741,2091756,9522289,17359507,2014
19060,3111804,282163828,9518939,43266005,77726989,44142696,2014
19061,3111903,55323047,9059912,4533986,18999092,20329317,2014
19062,3112000,207219182,40065278,26388488,77969619,50819001,2014
19063,3112059,38320316,10081718,2471412,8537302,1639228,2014
19064,3112109,56325635,1313391,2617312,17944356,20176033,2014
19065,3112208,38204934,4911833,1745647,13702175,16261817,2014
19066,3112307,505973405,111176209,46618687,20665387,110525765,2014
19067,3112406,94493746,30624123,5245183,3040336,24421454,2014
19068,3112505,76435646,3512048,10576733,26701549,30142772,2014
19069,3112604,246029981,61789477,18138327,100236684,5336012,2014
19070,3112653,38800377,7654465,1196632,10126511,19128192,2014
19071,3112703,248692693,16342162,94779298,58891281,50245167,2014
19072,3112802,179332502,25663045,3037548,76743316,34586904,2014
19073,3112901,76905062,22053729,3724749,19000795,30337902,2014
19074,3113008,128845892,13437489,9201795,30656192,72182414,2014
19075,3113107,25254681,3346715,826985,6290024,1417611,2014
19076,3113206,539982626,6301649,188537694,155174889,7922654,2014
19077,3113305,41048734,18304756,26861147,238219428,101716344,2014
19078,3113404,1312466795,41445059,152050356,721006245,282373628,2014
19079,3113503,146904042,77155893,707276,27872666,31271926,2014
19080,3113602,11116566,10715103,7448866,59466925,22870458,2014
19081,3113701,323813804,7794915,47941101,108276743,64952254,2014
19082,3113800,24100997,2422646,842501,7132804,13096617,2014
19083,3113909,197807032,68873129,11299027,67625438,41030161,2014
19084,3114006,158462133,1817858,29849668,55928326,39273699,2014
19085,3114105,167856993,28772368,7092731,73885843,45697703,2014
19086,3114204,354499855,24341406,100992236,122882649,71764009,2014
19087,3114303,550810378,116141259,49932529,245542846,101331626,2014
19088,3114402,341182512,79606558,31028633,139872025,70517622,2014
19089,3114501,34513783,36906236,72101842,122615426,62832565,2014
19090,3114550,252138132,73600462,47607615,69748619,43857015,2014
19091,3114600,6550345,25107523,193488,20109776,1614336,2014
19092,3114709,42666716,14180754,28012,10590401,14055538,2014
19093,3114808,44332354,953667,2237802,14130268,16808547,2014
19094,3114907,3073367,9452922,1187066,8463711,10929927,2014
19095,3115003,51044232,16793688,4475898,11736013,15632132,2014
19096,3115102,285045661,70834138,15782892,12480445,58927173,2014
19097,3115201,37841615,10685313,1595611,9406047,15330865,2014
19098,3115300,1354568491,25311008,316739133,605858939,229560579,2014
19099,3115359,45579676,13252509,30921616,98378134,28543037,2014
19100,3115409,27775088,3266225,1582128,7220243,15105782,2014
19101,3115458,4618871,6091556,1745525,13533825,23678707,2014
19102,3115474,33686496,3739526,153433,8033672,19540054,2014
19103,3115508,279624706,3288965,18412287,169611111,71384572,2014
19104,3115607,15604011,2132155,96454,3969376,8219127,2014
19105,3115706,68644943,6947181,4737194,30134334,22971119,2014
19106,3115805,139513663,28543734,7802136,59474358,35331676,2014
19107,3115904,31212255,619469,1718556,9842382,12625439,2014
19108,3116001,59365193,14826715,7210677,16300869,18771907,2014
19109,3116100,81847138,6238195,2611647,20041053,51039483,2014
19110,3116159,121190141,38872035,6005011,30777383,41207634,2014
19111,3116209,25319229,3408773,1331374,726316,1264572,2014
19112,3116308,39481923,4960598,2196535,10096472,21624742,2014
19113,3116407,99757851,2477776,22976487,25917086,18326727,2014
19114,3116506,56594953,11346503,2623372,15790793,25163835,2014
19115,3116605,495931257,22098288,113381873,215362587,89917561,2014
19116,3116704,74806142,12595525,4698744,29434194,24246578,2014
19117,3116803,65454081,9885393,3540394,20379773,28827686,2014
19118,3116902,97140758,51771102,4303772,23207035,13695767,2014
19119,3117009,53896828,6739835,4853579,13379401,26969014,2014
19120,3117108,157421244,47871489,8271634,58689342,34011581,2014
19121,3117207,36596251,12311011,1877311,9406766,11881392,2014
19122,3117306,628098686,142024107,10794025,229198617,97460143,2014
19123,3117405,46172346,7695569,3991808,14553178,1760351,2014
19124,3117504,351013004,23228699,82458067,135082691,66606309,2014
19125,3117603,20722564,11098485,11123143,45276097,23200025,2014
19126,3117702,165623897,34463387,10825122,69757507,42586724,2014
19127,3117801,120747418,7432502,22957024,43359386,35597062,2014
19128,3117836,42871004,5579675,147123,9581762,25341703,2014
19129,3117876,9301607,334409,64673107,759610331,30968962,2014
19130,3117900,147734629,7711378,39633529,5148775,36408905,2014
19131,3118007,358620128,1663942,2199452724,91945135,296376708,2014
19132,3118106,35084948,4910282,1478298,9770592,18040895,2014
19133,3118205,181042652,65858342,26174331,51289021,27691821,2014
19134,3118304,1789594688,7489735,174015473,1073088222,38789003,2014
19135,3118403,254815204,48020366,16448004,102335097,75498716,2014
19136,3118502,20857164,6477116,871423,4517387,8576859,2014
19137,3118601,26437650161,1708301,6439758328,13434100565,2202203929,2014
19138,3118700,125805671,44159882,5633152,40441471,31274134,2014
19139,3118809,176264792,30110395,7113819,52904776,80063946,2014
19140,3118908,83979084,23573834,4117705,25102618,28482194,2014
19141,3119005,51001192,18884599,4351897,11875202,14395132,2014
19142,3119104,27756408,46973716,22210174,115288635,78825453,2014
19143,3119203,75553647,14099704,5970425,1853591,35349938,2014
19144,3119302,798675885,315097428,83020351,260326551,96396842,2014
19145,3119401,1483534795,299738,161756253,873910161,323301552,2014
19146,3119500,63225512,6261361,5333774,19101731,30767817,2014
19147,3119609,35664228,8117004,1943479,10928858,13446957,2014
19148,3119708,3981768,10481966,3284549,11090198,13823857,2014
19149,3119807,77644481,16274144,4135275,36544531,13941682,2014
19150,3119906,29246632,3450886,125288,9691765,14011237,2014
19151,3119955,192304276,35212873,74777005,36769475,24505233,2014
19152,3120003,31602388,9529904,1149372,6895029,13332403,2014
19153,3120102,44567636,3964058,3342558,1753491,16895283,2014
19154,3120151,46042082,12215043,1053055,8675024,23201251,2014
19155,3120201,137393718,37345948,8188379,46314585,41068764,2014
19156,3120300,41523329,6728442,1723616,10087676,21920246,2014
19157,3120409,83920745,11091043,10009117,3645009,19631513,2014
19158,3120508,149124063,24823272,43967757,38958608,33865294,2014
19159,3120607,50938836,8164671,5981891,15318129,19302781,2014
19160,3120706,72183828,27225646,5025396,19254267,18101637,2014
19161,3120805,177916563,21889078,19705103,772787,49909284,2014
19162,3120839,414357,6166297,3058476,13401044,17395871,2014
19163,3120870,55144671,13842218,2286789,12558225,25063569,2014
19164,3120904,1235271748,140480962,171937032,585150323,242270029,2014
19165,3121001,46930341,11265832,1499681,12660659,20524656,2014
19166,3121100,81218519,20182577,10332058,21127466,26040082,2014
19167,3121209,133814816,51158754,8179665,39126805,30791673,2014
19168,3121258,260426459,12766085,94095375,82913753,3668381,2014
19169,3121308,51319238,5073994,9311896,15042966,19358328,2014
19170,3121407,57967931,12218698,2351437,19990667,20853153,2014
19171,3121506,31525975,6599351,1833394,8620811,13593956,2014
19172,3121605,603264346,25372221,48601502,338373026,150970362,2014
19173,3121704,25373506,3921837,1007219,6967131,12748834,2014
19174,3121803,6142269,954239,4707493,20655022,25173484,2014
19175,3121902,37738318,7004498,477818,1069945,13799455,2014
19176,3122009,195739915,31025621,10084829,82006917,6124333,2014
19177,3122108,37883774,609715,2020235,1054643,18476561,2014
19178,3122207,46747221,598564,1279683,13913825,24519023,2014
19179,3122306,5301634103,50379851,1160011389,2720441416,765458783,2014
19180,3122355,72388234,3361885,17604939,19486918,24269787,2014
19181,3122405,65314677,17832294,3274694,21735514,1956453,2014
19182,3122454,59690067,10209578,3941894,13783229,30835618,2014
19183,3122470,42049288,13376355,1404676,11635169,14084821,2014
19184,3122504,46635695,241504,2446052,20584373,19010535,2014
19185,3122603,43452944,4255222,1930383,15608207,19023115,2014
19186,3122702,69669528,5762577,10334046,29093188,1863244,2014
19187,3122801,24941377,5391349,837239,6059605,1224329,2014
19188,3122900,54873636,9932832,3818633,19298794,19761109,2014
19189,3123007,192778194,3819489,65183828,6371479,29544052,2014
19190,3123106,67509877,5371696,16947579,18723872,21669284,2014
19191,3123205,183838477,21338621,16800062,8964169,45403674,2014
19192,3123304,4320003,14391651,1729431,9947142,15928583,2014
19193,3123403,41863508,6395686,16352173,8538203,9693123,2014
19194,3123502,44820359,21458237,3451097,8041862,10252829,2014
19195,3123528,76993533,25094508,4221076,20003972,25042416,2014
19196,3123601,467721689,56957465,71331099,204028097,84851565,2014
19197,3123700,103327151,8336807,7375125,44838006,36525197,2014
19198,3123809,60468886,7588024,3180774,21379735,24984117,2014
19199,3123858,43068323,4762728,2474139,15543184,18792107,2014
19200,3123908,155391914,16325619,1448463,70177018,45239404,2014
19201,3124005,264141026,96536713,17067773,8109402,60751272,2014
19202,3124104,525013416,30067037,58460781,222213682,186426844,2014
19203,3124203,324206012,35419976,18894851,165769933,75200273,2014
19204,3124302,220613994,12285189,13431475,84292402,98782931,2014
19205,3124401,61643058,16170461,7248039,17039205,17325527,2014
19206,3124500,210889698,55127502,10810634,93952204,35756129,2014
19207,3124609,24575343,3125295,122239,7768505,11714418,2014
19208,3124708,80879031,37152211,5054022,20449666,15559379,2014
19209,3124807,413130949,327950779,779213,44618709,26880559,2014
19210,3124906,123894432,22213941,15900692,44408121,35329194,2014
19211,3125002,37185907,3014108,5871564,12378494,14397429,2014
19212,3125101,4842921362,6897158,1070088329,2262835194,136226047,2014
19213,3125200,29965507,6669142,1670371,10675283,10353317,2014
19214,3125309,42369096,12336808,4382562,983721,13859009,2014
19215,3125408,36178072,4624582,1177035,10428448,18937131,2014
19216,3125507,25998992,2188358,153068,7411491,14233605,2014
19217,3125606,50935259,7849765,1697537,15172548,25018263,2014
19218,3125705,247696769,102979012,9917675,6867364,52793391,2014
19219,3125804,30289376,5186584,1825224,9022586,1319995,2014
19220,3125903,1056137,23222267,5832601,36654055,3504864,2014
19221,3125952,93240044,23613338,4519923,25516724,36294369,2014
19222,3126000,93916573,11408175,8966931,40935581,26998855,2014
19223,3126109,1293587481,68477747,2161748,673655652,217137697,2014
19224,3126208,164282643,71461289,7813898,46125665,29862678,2014
19225,3126307,99116925,14279084,30604752,22494382,1950468,2014
19226,3126406,34075425,6684372,3578875,9091244,13493347,2014
19227,3126505,56538511,3787221,1451955,16491923,33468888,2014
19228,3126604,39828256,9244179,2134039,8914407,18101097,2014
19229,3126703,311952021,41575111,1767239,146415519,81608447,2014
19230,3126752,55556181,1098098,10361675,11928943,21010485,2014
19231,3126802,45457863,13029805,1219175,9608243,2067754,2014
19232,3126901,94657145,12234625,11759725,35110041,31504748,2014
19233,3126950,23756688,4181917,671109,511069,13348754,2014
19234,3127008,405671969,15084189,23168181,85094949,63763211,2014
19235,3127057,2866338,3588356,793325,7011143,16758204,2014
19236,3127073,34295728,3784444,935672,7502222,21202702,2014
19237,3127107,1388668405,227973143,212020039,635647243,189592956,2014
19238,3127206,4224017,1086405,2898356,10681426,16193501,2014
19239,3127305,71603472,1319349,7243868,24193536,24573172,2014
19240,3127339,34373549,5498691,961006,7390099,19859279,2014
19241,3127354,23458624,2510213,1906493,5299143,13311879,2014
19242,3127370,28231215,3551566,134495,8870277,1348957,2014
19243,3127388,45181178,4545682,2885936,21260837,14093076,2014
19244,3127404,48219691,6535255,3819123,18271724,17034109,2014
19245,3127503,41764705,4844847,287759,11432025,21517171,2014
19246,3127602,126340157,5899061,29879785,45579283,37593935,2014
19247,3127701,5029289229,51748861,626568759,2923346254,969898225,2014
19248,3127800,340698144,20723116,225946978,31525823,55583249,2014
